Chart Recorder Data File Fri, Oct 23, 2015 11:14 AM
Time (s)	CH1 (V)  
11:10:24.743	0.149271
11:10:24.843	0.149271
11:10:24.943	0.148951
11:10:25.043	0.149590
11:10:25.143	0.148951
11:10:25.243	0.149271
11:10:25.343	0.148951
11:10:25.443	0.149590
11:10:25.543	0.149271
11:10:25.643	0.149590
11:10:25.743	0.149909
11:10:25.843	0.148313
11:10:25.943	0.149271
11:10:26.043	0.149271
11:10:26.143	0.148951
11:10:26.243	0.148951
11:10:26.343	0.148632
11:10:26.443	0.149271
11:10:26.543	0.148951
11:10:26.643	0.148951
11:10:26.743	0.148632
11:10:26.843	0.148951
11:10:26.943	0.148632
11:10:27.043	0.148951
11:10:27.144	0.149590
11:10:27.244	0.148951
11:10:27.344	0.149590
11:10:27.444	0.149909
11:10:27.544	0.149590
11:10:27.644	0.148313
11:10:27.744	0.148632
11:10:27.844	0.148951
11:10:27.944	0.148951
11:10:28.044	0.149271
11:10:28.144	0.149271
11:10:28.244	0.148951
11:10:28.344	0.149271
11:10:28.444	0.148951
11:10:28.544	0.148632
11:10:28.644	0.148313
11:10:28.744	0.149271
11:10:28.844	0.149271
11:10:28.944	0.148951
11:10:29.044	0.149590
11:10:29.144	0.148951
11:10:29.244	0.149271
11:10:29.344	0.148313
11:10:29.444	0.148632
11:10:29.544	0.149271
11:10:29.644	0.148951
11:10:29.744	0.148951
11:10:29.844	0.149590
11:10:29.944	0.148313
11:10:30.044	0.149271
11:10:30.144	0.149590
11:10:30.244	0.148632
11:10:30.344	0.149271
11:10:30.444	0.147994
11:10:30.544	0.149271
11:10:30.644	0.147994
11:10:30.744	0.148951
11:10:30.844	0.148951
11:10:30.944	0.148632
11:10:31.044	0.149271
11:10:31.144	0.149271
11:10:31.244	0.148951
11:10:31.344	0.149271
11:10:31.444	0.149271
11:10:31.544	0.149271
11:10:31.644	0.148632
11:10:31.744	0.148632
11:10:31.844	0.148632
11:10:31.944	0.148951
11:10:32.044	0.148951
11:10:32.144	0.150228
11:10:32.244	0.149271
11:10:32.344	0.149271
11:10:32.444	0.148632
11:10:32.544	0.148632
11:10:32.644	0.149271
11:10:32.744	0.149909
11:10:32.844	0.148951
11:10:32.944	0.149909
11:10:33.044	0.149271
11:10:33.144	0.149271
11:10:33.244	0.149271
11:10:33.344	0.148951
11:10:33.444	0.149271
11:10:33.544	0.149590
11:10:33.644	0.149271
11:10:33.744	0.148632
11:10:33.844	0.149590
11:10:33.944	0.149909
11:10:34.044	0.149271
11:10:34.144	0.149271
11:10:34.244	0.149590
11:10:34.344	0.149590
11:10:34.444	0.149909
11:10:34.544	0.149271
11:10:34.644	0.149590
11:10:34.744	0.148951
11:10:34.844	0.148951
11:10:34.944	0.149271
11:10:35.044	0.149590
11:10:35.144	0.149590
11:10:35.244	0.149590
11:10:35.344	0.150547
11:10:35.444	0.149909
11:10:35.544	0.149271
11:10:35.644	0.148632
11:10:35.744	0.149590
11:10:35.844	0.149271
11:10:35.944	0.149271
11:10:36.044	0.149909
11:10:36.144	0.149909
11:10:36.244	0.148951
11:10:36.344	0.149909
11:10:36.444	0.149590
11:10:36.544	0.149271
11:10:36.644	0.149590
11:10:36.744	0.150228
11:10:36.844	0.149271
11:10:36.944	0.149271
11:10:37.044	0.150228
11:10:37.144	0.149271
11:10:37.244	0.149909
11:10:37.344	0.150228
11:10:37.444	0.148951
11:10:37.544	0.150228
11:10:37.644	0.150228
11:10:37.744	0.149909
11:10:37.844	0.149590
11:10:37.944	0.149909
11:10:38.044	0.150228
11:10:38.144	0.149909
11:10:38.244	0.149909
11:10:38.344	0.149271
11:10:38.444	0.149590
11:10:38.544	0.149590
11:10:38.644	0.149590
11:10:38.744	0.149909
11:10:38.844	0.149909
11:10:38.944	0.149590
11:10:39.044	0.149909
11:10:39.144	0.149590
11:10:39.244	0.149909
11:10:39.344	0.149909
11:10:39.444	0.149590
11:10:39.544	0.150228
11:10:39.644	0.149909
11:10:39.744	0.149909
11:10:39.844	0.149909
11:10:39.944	0.149909
11:10:40.044	0.149590
11:10:40.144	0.150547
11:10:40.244	0.150228
11:10:40.344	0.149271
11:10:40.444	0.149909
11:10:40.544	0.149909
11:10:40.644	0.149271
11:10:40.744	0.149909
11:10:40.844	0.149271
11:10:40.944	0.149271
11:10:41.044	0.149590
11:10:41.144	0.149590
11:10:41.243	0.149909
11:10:41.343	0.149590
11:10:41.443	0.149909
11:10:41.543	0.150547
11:10:41.643	0.150866
11:10:41.743	0.149909
11:10:41.843	0.150547
11:10:41.943	0.149909
11:10:42.043	0.150228
11:10:42.143	0.149909
11:10:42.243	0.150547
11:10:42.343	0.149909
11:10:42.443	0.149590
11:10:42.543	0.150228
11:10:42.643	0.149909
11:10:42.743	0.149909
11:10:42.843	0.149909
11:10:42.943	0.149909
11:10:43.043	0.149590
11:10:43.143	0.149590
11:10:43.243	0.149590
11:10:43.343	0.150228
11:10:43.443	0.149909
11:10:43.543	0.150547
11:10:43.643	0.149909
11:10:43.743	0.149590
11:10:43.843	0.149590
11:10:43.943	0.150228
11:10:44.043	0.149909
11:10:44.143	0.149590
11:10:44.243	0.150228
11:10:44.343	0.149909
11:10:44.443	0.150866
11:10:44.543	0.150547
11:10:44.644	0.150866
11:10:44.744	0.150547
11:10:44.844	0.149909
11:10:44.944	0.149909
11:10:45.044	0.150547
11:10:45.144	0.150547
11:10:45.244	0.150866
11:10:45.344	0.149909
11:10:45.444	0.150228
11:10:45.544	0.150228
11:10:45.644	0.150547
11:10:45.744	0.149909
11:10:45.844	0.150547
11:10:45.944	0.149909
11:10:46.044	0.149909
11:10:46.144	0.149909
11:10:46.244	0.149909
11:10:46.344	0.149909
11:10:46.444	0.149590
11:10:46.544	0.149271
11:10:46.644	0.149909
11:10:46.744	0.149909
11:10:46.844	0.149590
11:10:46.944	0.149909
11:10:47.044	0.149909
11:10:47.144	0.150228
11:10:47.244	0.148951
11:10:47.344	0.149909
11:10:47.444	0.149590
11:10:47.544	0.149909
11:10:47.644	0.149590
11:10:47.744	0.150547
11:10:47.844	0.150228
11:10:47.944	0.150547
11:10:48.044	0.150547
11:10:48.144	0.150228
11:10:48.244	0.150228
11:10:48.344	0.150547
11:10:48.444	0.150228
11:10:48.544	0.150228
11:10:48.644	0.150228
11:10:48.744	0.150547
11:10:48.844	0.150547
11:10:48.944	0.149909
11:10:49.044	0.149590
11:10:49.144	0.150547
11:10:49.244	0.150228
11:10:49.344	0.150228
11:10:49.444	0.150228
11:10:49.544	0.150228
11:10:49.644	0.149909
11:10:49.744	0.149909
11:10:49.844	0.150547
11:10:49.944	0.150228
11:10:50.044	0.150547
11:10:50.144	0.150228
11:10:50.244	0.150228
11:10:50.344	0.150228
11:10:50.444	0.150866
11:10:50.544	0.149909
11:10:50.644	0.149909
11:10:50.744	0.149909
11:10:50.844	0.149909
11:10:50.944	0.149909
11:10:51.044	0.150547
11:10:51.144	0.149909
11:10:51.244	0.150228
11:10:51.344	0.149909
11:10:51.444	0.150228
11:10:51.544	0.149909
11:10:51.644	0.149909
11:10:51.744	0.149909
11:10:51.844	0.149590
11:10:51.944	0.150228
11:10:52.044	0.149909
11:10:52.144	0.149909
11:10:52.244	0.149909
11:10:52.344	0.149909
11:10:52.444	0.150547
11:10:52.544	0.149590
11:10:52.644	0.149909
11:10:52.744	0.149909
11:10:52.844	0.150228
11:10:52.944	0.149909
11:10:53.044	0.149909
11:10:53.144	0.150228
11:10:53.244	0.150228
11:10:53.344	0.149909
11:10:53.444	0.149909
11:10:53.544	0.149909
11:10:53.644	0.150228
11:10:53.744	0.150547
11:10:53.844	0.150547
11:10:53.944	0.151186
11:10:54.044	0.150547
11:10:54.144	0.150547
11:10:54.244	0.151186
11:10:54.344	0.150228
11:10:54.444	0.150228
11:10:54.544	0.149909
11:10:54.644	0.150547
11:10:54.744	0.150547
11:10:54.844	0.150547
11:10:54.944	0.150547
11:10:55.044	0.150228
11:10:55.144	0.150228
11:10:55.244	0.150228
11:10:55.344	0.150228
11:10:55.444	0.150547
11:10:55.544	0.149909
11:10:55.644	0.150228
11:10:55.744	0.150547
11:10:55.844	0.150228
11:10:55.944	0.150228
11:10:56.044	0.150547
11:10:56.144	0.149590
11:10:56.244	0.149909
11:10:56.344	0.150547
11:10:56.444	0.149909
11:10:56.544	0.150547
11:10:56.644	0.150228
11:10:56.744	0.149909
11:10:56.844	0.150228
11:10:56.944	0.150547
11:10:57.044	0.149909
11:10:57.144	0.149909
11:10:57.244	0.149909
11:10:57.344	0.150547
11:10:57.444	0.150547
11:10:57.544	0.150547
11:10:57.644	0.150547
11:10:57.744	0.150866
11:10:57.844	0.150547
11:10:57.944	0.150228
11:10:58.044	0.150547
11:10:58.144	0.150866
11:10:58.244	0.151505
11:10:58.344	0.150228
11:10:58.444	0.151186
11:10:58.544	0.149909
11:10:58.644	0.150866
11:10:58.743	0.151186
11:10:58.843	0.150228
11:10:58.943	0.150228
11:10:59.043	0.150547
11:10:59.143	0.150547
11:10:59.243	0.150547
11:10:59.343	0.151186
11:10:59.443	0.150866
11:10:59.543	0.150866
11:10:59.643	0.151186
11:10:59.743	0.150547
11:10:59.843	0.151186
11:10:59.943	0.151505
11:11:00.043	0.150547
11:11:00.143	0.151505
11:11:00.243	0.149909
11:11:00.343	0.150866
11:11:00.443	0.151505
11:11:00.543	0.151505
11:11:00.643	0.150547
11:11:00.743	0.151186
11:11:00.843	0.150866
11:11:00.943	0.150228
11:11:01.043	0.150866
11:11:01.143	0.150866
11:11:01.243	0.150228
11:11:01.343	0.151505
11:11:01.443	0.151186
11:11:01.543	0.151186
11:11:01.643	0.150866
11:11:01.743	0.150547
11:11:01.843	0.150547
11:11:01.943	0.150547
11:11:02.043	0.150547
11:11:02.144	0.150547
11:11:02.244	0.151186
11:11:02.344	0.150228
11:11:02.444	0.150228
11:11:02.544	0.150547
11:11:02.644	0.150228
11:11:02.744	0.150547
11:11:02.844	0.150228
11:11:02.944	0.149909
11:11:03.044	0.150866
11:11:03.144	0.150547
11:11:03.244	0.150547
11:11:03.344	0.150547
11:11:03.444	0.150547
11:11:03.544	0.150866
11:11:03.644	0.150547
11:11:03.744	0.150547
11:11:03.844	0.149909
11:11:03.944	0.150866
11:11:04.044	0.151186
11:11:04.144	0.150866
11:11:04.244	0.150547
11:11:04.344	0.150228
11:11:04.444	0.150866
11:11:04.544	0.150866
11:11:04.644	0.150228
11:11:04.744	0.150866
11:11:04.844	0.150547
11:11:04.944	0.151505
11:11:05.044	0.151186
11:11:05.144	0.150866
11:11:05.244	0.150866
11:11:05.344	0.151186
11:11:05.444	0.151186
11:11:05.544	0.151505
11:11:05.644	0.152143
11:11:05.744	0.152143
11:11:05.844	0.151186
11:11:05.944	0.152143
11:11:06.044	0.151505
11:11:06.144	0.151186
11:11:06.244	0.150866
11:11:06.344	0.151186
11:11:06.444	0.150547
11:11:06.544	0.150866
11:11:06.644	0.150866
11:11:06.744	0.150228
11:11:06.844	0.150866
11:11:06.944	0.151186
11:11:07.044	0.151824
11:11:07.144	0.151505
11:11:07.244	0.150866
11:11:07.344	0.151186
11:11:07.444	0.151186
11:11:07.544	0.150547
11:11:07.644	0.150228
11:11:07.744	0.151186
11:11:07.844	0.150866
11:11:07.944	0.150228
11:11:08.044	0.150547
11:11:08.144	0.150547
11:11:08.244	0.149271
11:11:08.344	0.150228
11:11:08.444	0.150228
11:11:08.544	0.149909
11:11:08.644	0.150866
11:11:08.744	0.149590
11:11:08.844	0.150866
11:11:08.944	0.150866
11:11:09.044	0.150228
11:11:09.144	0.150547
11:11:09.244	0.150547
11:11:09.344	0.150228
11:11:09.444	0.150228
11:11:09.544	0.151505
11:11:09.644	0.151186
11:11:09.744	0.150866
11:11:09.844	0.149909
11:11:09.944	0.151505
11:11:10.044	0.150866
11:11:10.144	0.150228
11:11:10.244	0.151186
11:11:10.344	0.150228
11:11:10.444	0.150866
11:11:10.544	0.150866
11:11:10.644	0.151186
11:11:10.744	0.151505
11:11:10.844	0.151505
11:11:10.944	0.150547
11:11:11.044	0.151186
11:11:11.144	0.150866
11:11:11.244	0.150547
11:11:11.344	0.150547
11:11:11.444	0.150547
11:11:11.544	0.151186
11:11:11.644	0.150547
11:11:11.744	0.151186
11:11:11.844	0.150866
11:11:11.944	0.150866
11:11:12.044	0.151505
11:11:12.144	0.151186
11:11:12.244	0.151186
11:11:12.344	0.151186
11:11:12.444	0.152143
11:11:12.544	0.151505
11:11:12.644	0.151505
11:11:12.744	0.151824
11:11:12.844	0.151186
11:11:12.944	0.150866
11:11:13.044	0.150866
11:11:13.144	0.150866
11:11:13.244	0.151824
11:11:13.344	0.151505
11:11:13.444	0.150547
11:11:13.544	0.150547
11:11:13.644	0.151824
11:11:13.744	0.151186
11:11:13.844	0.150547
11:11:13.944	0.151505
11:11:14.044	0.150547
11:11:14.144	0.151186
11:11:14.244	0.150866
11:11:14.344	0.150866
11:11:14.444	0.151505
11:11:14.544	0.151505
11:11:14.644	0.150547
11:11:14.744	0.150866
11:11:14.844	0.151186
11:11:14.944	0.150866
11:11:15.044	0.151505
11:11:15.144	0.151505
11:11:15.244	0.150866
11:11:15.344	0.150547
11:11:15.444	0.151505
11:11:15.544	0.150547
11:11:15.644	0.151505
11:11:15.744	0.151186
11:11:15.844	0.150866
11:11:15.944	0.151186
11:11:16.044	0.151824
11:11:16.144	0.150866
11:11:16.243	0.151505
11:11:16.343	0.151186
11:11:16.443	0.151186
11:11:16.543	0.151505
11:11:16.643	0.152143
11:11:16.743	0.151505
11:11:16.843	0.151824
11:11:16.943	0.151505
11:11:17.043	0.152143
11:11:17.143	0.151505
11:11:17.243	0.151186
11:11:17.343	0.150866
11:11:17.443	0.151505
11:11:17.543	0.151186
11:11:17.643	0.151505
11:11:17.743	0.150866
11:11:17.843	0.151186
11:11:17.943	0.151824
11:11:18.043	0.152462
11:11:18.143	0.152462
11:11:18.243	0.151505
11:11:18.343	0.151824
11:11:18.443	0.151505
11:11:18.543	0.151505
11:11:18.643	0.150547
11:11:18.743	0.152143
11:11:18.843	0.152143
11:11:18.943	0.151505
11:11:19.043	0.152143
11:11:19.143	0.152143
11:11:19.243	0.151505
11:11:19.343	0.152143
11:11:19.443	0.151505
11:11:19.543	0.151824
11:11:19.644	0.150866
11:11:19.744	0.150547
11:11:19.844	0.151505
11:11:19.944	0.150866
11:11:20.044	0.151186
11:11:20.144	0.150228
11:11:20.244	0.149590
11:11:20.344	0.150547
11:11:20.444	0.150866
11:11:20.544	0.150866
11:11:20.644	0.151824
11:11:20.744	0.151186
11:11:20.844	0.150547
11:11:20.944	0.151824
11:11:21.044	0.151824
11:11:21.144	0.151186
11:11:21.244	0.151505
11:11:21.344	0.169059
11:11:21.444	0.228107
11:11:21.544	0.286197
11:11:21.644	0.335030
11:11:21.744	0.373651
11:11:21.844	0.400780
11:11:21.944	0.420569
11:11:22.044	0.434932
11:11:22.144	0.445465
11:11:22.244	0.453444
11:11:22.344	0.460147
11:11:22.444	0.465892
11:11:22.544	0.471957
11:11:22.644	0.475467
11:11:22.744	0.478659
11:11:22.844	0.482170
11:11:22.944	0.483447
11:11:23.044	0.485681
11:11:23.144	0.488554
11:11:23.244	0.490149
11:11:23.344	0.492065
11:11:23.444	0.493660
11:11:23.544	0.494618
11:11:23.644	0.495256
11:11:23.744	0.496214
11:11:23.844	0.495575
11:11:23.944	0.496214
11:11:24.044	0.495895
11:11:24.144	0.496214
11:11:24.244	0.496852
11:11:24.344	0.495895
11:11:24.444	0.496852
11:11:24.544	0.497171
11:11:24.644	0.497171
11:11:24.744	0.497810
11:11:24.844	0.498448
11:11:24.944	0.498448
11:11:25.044	0.497810
11:11:25.144	0.498129
11:11:25.244	0.498448
11:11:25.344	0.499086
11:11:25.444	0.498448
11:11:25.544	0.498129
11:11:25.644	0.497810
11:11:25.744	0.497171
11:11:25.844	0.497491
11:11:25.944	0.497171
11:11:26.044	0.496214
11:11:26.144	0.496533
11:11:26.244	0.498129
11:11:26.344	0.497171
11:11:26.444	0.497491
11:11:26.544	0.497171
11:11:26.644	0.497491
11:11:26.744	0.496852
11:11:26.844	0.497171
11:11:26.944	0.496533
11:11:27.044	0.496852
11:11:27.144	0.496533
11:11:27.244	0.497171
11:11:27.344	0.497491
11:11:27.444	0.497171
11:11:27.544	0.498448
11:11:27.644	0.498129
11:11:27.744	0.499086
11:11:27.844	0.498448
11:11:27.944	0.498129
11:11:28.044	0.497171
11:11:28.144	0.498448
11:11:28.244	0.497171
11:11:28.344	0.497171
11:11:28.444	0.498767
11:11:28.544	0.498767
11:11:28.644	0.499406
11:11:28.744	0.498767
11:11:28.844	0.498767
11:11:28.944	0.499086
11:11:29.044	0.498767
11:11:29.144	0.499086
11:11:29.244	0.499406
11:11:29.344	0.498767
11:11:29.444	0.498767
11:11:29.544	0.497810
11:11:29.644	0.497810
11:11:29.744	0.498448
11:11:29.844	0.498448
11:11:29.944	0.497810
11:11:30.044	0.498129
11:11:30.144	0.499086
11:11:30.244	0.498448
11:11:30.344	0.498129
11:11:30.444	0.498767
11:11:30.544	0.498448
11:11:30.644	0.498767
11:11:30.744	0.498767
11:11:30.844	0.498767
11:11:30.944	0.498129
11:11:31.044	0.499086
11:11:31.144	0.499406
11:11:31.244	0.498767
11:11:31.344	0.498448
11:11:31.444	0.498767
11:11:31.544	0.499725
11:11:31.644	0.499725
11:11:31.744	0.499725
11:11:31.844	0.499086
11:11:31.944	0.499406
11:11:32.044	0.499086
11:11:32.144	0.499725
11:11:32.244	0.499086
11:11:32.344	0.499086
11:11:32.444	0.500044
11:11:32.544	0.499086
11:11:32.644	0.500363
11:11:32.744	0.500044
11:11:32.844	0.499406
11:11:32.944	0.499725
11:11:33.044	0.499406
11:11:33.144	0.498129
11:11:33.244	0.499086
11:11:33.344	0.498767
11:11:33.444	0.498767
11:11:33.544	0.498129
11:11:33.643	0.497810
11:11:33.743	0.498448
11:11:33.843	0.498448
11:11:33.943	0.498767
11:11:34.043	0.498767
11:11:34.143	0.498448
11:11:34.243	0.499406
11:11:34.343	0.498767
11:11:34.443	0.497171
11:11:34.543	0.498129
11:11:34.643	0.498129
11:11:34.743	0.497171
11:11:34.843	0.498448
11:11:34.943	0.499406
11:11:35.043	0.499725
11:11:35.143	0.500682
11:11:35.243	0.501001
11:11:35.343	0.499725
11:11:35.443	0.499406
11:11:35.543	0.499406
11:11:35.643	0.500363
11:11:35.743	0.500044
11:11:35.843	0.499725
11:11:35.943	0.499725
11:11:36.043	0.498767
11:11:36.143	0.499725
11:11:36.243	0.500363
11:11:36.343	0.499725
11:11:36.443	0.499406
11:11:36.543	0.499086
11:11:36.643	0.498767
11:11:36.743	0.499086
11:11:36.843	0.499086
11:11:36.943	0.499406
11:11:37.043	0.500682
11:11:37.144	0.501001
11:11:37.244	0.500363
11:11:37.344	0.500363
11:11:37.444	0.500044
11:11:37.544	0.499406
11:11:37.644	0.499406
11:11:37.744	0.498767
11:11:37.844	0.498448
11:11:37.944	0.498448
11:11:38.044	0.498129
11:11:38.144	0.498448
11:11:38.244	0.498767
11:11:38.344	0.498448
11:11:38.444	0.498448
11:11:38.544	0.498767
11:11:38.644	0.497810
11:11:38.744	0.497491
11:11:38.844	0.497810
11:11:38.944	0.497810
11:11:39.044	0.497810
11:11:39.144	0.498448
11:11:39.244	0.498129
11:11:39.344	0.498767
11:11:39.444	0.498767
11:11:39.544	0.499086
11:11:39.644	0.498448
11:11:39.744	0.498767
11:11:39.844	0.499725
11:11:39.944	0.500044
11:11:40.044	0.499725
11:11:40.144	0.499725
11:11:40.244	0.499725
11:11:40.344	0.500044
11:11:40.444	0.500044
11:11:40.544	0.500044
11:11:40.644	0.500363
11:11:40.744	0.499406
11:11:40.844	0.499725
11:11:40.944	0.499725
11:11:41.044	0.500682
11:11:41.144	0.501001
11:11:41.244	0.500044
11:11:41.344	0.500044
11:11:41.444	0.501001
11:11:41.544	0.500682
11:11:41.644	0.500363
11:11:41.744	0.500363
11:11:41.844	0.500044
11:11:41.944	0.499725
11:11:42.044	0.499406
11:11:42.144	0.499725
11:11:42.244	0.499406
11:11:42.344	0.499725
11:11:42.444	0.499725
11:11:42.544	0.499725
11:11:42.644	0.499086
11:11:42.744	0.498767
11:11:42.844	0.499725
11:11:42.944	0.499086
11:11:43.044	0.499406
11:11:43.144	0.499406
11:11:43.244	0.499725
11:11:43.344	0.499086
11:11:43.444	0.499086
11:11:43.544	0.499725
11:11:43.644	0.499725
11:11:43.744	0.499725
11:11:43.844	0.500363
11:11:43.944	0.500044
11:11:44.044	0.499086
11:11:44.144	0.499086
11:11:44.244	0.499406
11:11:44.344	0.499725
11:11:44.444	0.500682
11:11:44.544	0.500044
11:11:44.644	0.499725
11:11:44.744	0.499725
11:11:44.844	0.500363
11:11:44.944	0.500682
11:11:45.044	0.499725
11:11:45.144	0.500363
11:11:45.244	0.499086
11:11:45.344	0.499406
11:11:45.444	0.498129
11:11:45.544	0.498129
11:11:45.644	0.499086
11:11:45.744	0.499406
11:11:45.844	0.499086
11:11:45.944	0.499725
11:11:46.044	0.499406
11:11:46.144	0.499725
11:11:46.244	0.499406
11:11:46.344	0.499406
11:11:46.444	0.499725
11:11:46.544	0.499406
11:11:46.644	0.500044
11:11:46.744	0.499406
11:11:46.844	0.500363
11:11:46.944	0.500044
11:11:47.044	0.499725
11:11:47.144	0.500363
11:11:47.244	0.500682
11:11:47.344	0.500682
11:11:47.444	0.500363
11:11:47.544	0.500682
11:11:47.644	0.500363
11:11:47.744	0.500363
11:11:47.844	0.501001
11:11:47.944	0.500682
11:11:48.044	0.500682
11:11:48.144	0.501001
11:11:48.244	0.501001
11:11:48.344	0.501321
11:11:48.444	0.501001
11:11:48.544	0.500682
11:11:48.644	0.499725
11:11:48.744	0.500363
11:11:48.844	0.500044
11:11:48.944	0.500682
11:11:49.044	0.501001
11:11:49.144	0.500682
11:11:49.244	0.499725
11:11:49.344	0.500363
11:11:49.444	0.500682
11:11:49.544	0.501321
11:11:49.644	0.501001
11:11:49.744	0.500682
11:11:49.844	0.500044
11:11:49.944	0.500682
11:11:50.044	0.501001
11:11:50.144	0.500682
11:11:50.244	0.500044
11:11:50.344	0.499725
11:11:50.444	0.500682
11:11:50.544	0.500044
11:11:50.644	0.500044
11:11:50.744	0.501001
11:11:50.844	0.501321
11:11:50.944	0.501321
11:11:51.044	0.501959
11:11:51.143	0.502597
11:11:51.243	0.502278
11:11:51.343	0.501640
11:11:51.443	0.501321
11:11:51.543	0.501001
11:11:51.643	0.501001
11:11:51.743	0.500682
11:11:51.843	0.501321
11:11:51.943	0.501321
11:11:52.043	0.501321
11:11:52.143	0.501640
11:11:52.243	0.501321
11:11:52.343	0.500363
11:11:52.443	0.501001
11:11:52.543	0.500682
11:11:52.643	0.501001
11:11:52.743	0.500682
11:11:52.843	0.501321
11:11:52.943	0.501321
11:11:53.043	0.501640
11:11:53.143	0.501959
11:11:53.243	0.501640
11:11:53.343	0.502278
11:11:53.443	0.501959
11:11:53.543	0.501321
11:11:53.643	0.501959
11:11:53.743	0.501001
11:11:53.843	0.500682
11:11:53.943	0.501640
11:11:54.043	0.501640
11:11:54.143	0.501001
11:11:54.243	0.501321
11:11:54.343	0.500682
11:11:54.443	0.501001
11:11:54.543	0.501321
11:11:54.644	0.501321
11:11:54.744	0.501001
11:11:54.844	0.501001
11:11:54.944	0.501640
11:11:55.044	0.501001
11:11:55.144	0.501321
11:11:55.244	0.501001
11:11:55.344	0.500363
11:11:55.444	0.500682
11:11:55.544	0.501001
11:11:55.644	0.501321
11:11:55.744	0.502278
11:11:55.844	0.501001
11:11:55.944	0.501001
11:11:56.044	0.501640
11:11:56.144	0.501321
11:11:56.244	0.501001
11:11:56.344	0.501001
11:11:56.444	0.501001
11:11:56.544	0.501321
11:11:56.644	0.500363
11:11:56.744	0.500682
11:11:56.844	0.501001
11:11:56.944	0.501640
11:11:57.044	0.501001
11:11:57.144	0.501640
11:11:57.244	0.501321
11:11:57.344	0.501001
11:11:57.444	0.501001
11:11:57.544	0.500682
11:11:57.644	0.501321
11:11:57.744	0.500682
11:11:57.844	0.500363
11:11:57.944	0.501001
11:11:58.044	0.501321
11:11:58.144	0.501640
11:11:58.244	0.501321
11:11:58.344	0.500682
11:11:58.444	0.501321
11:11:58.544	0.501001
11:11:58.644	0.501001
11:11:58.744	0.501640
11:11:58.844	0.500682
11:11:58.944	0.500682
11:11:59.044	0.501321
11:11:59.144	0.501001
11:11:59.244	0.501640
11:11:59.344	0.500363
11:11:59.444	0.501001
11:11:59.544	0.501001
11:11:59.644	0.500363
11:11:59.744	0.501321
11:11:59.844	0.500682
11:11:59.944	0.500682
11:12:00.044	0.501001
11:12:00.144	0.500044
11:12:00.244	0.500044
11:12:00.344	0.498767
11:12:00.444	0.499086
11:12:00.544	0.499086
11:12:00.644	0.498448
11:12:00.744	0.499725
11:12:00.844	0.499406
11:12:00.944	0.499406
11:12:01.044	0.500682
11:12:01.144	0.500363
11:12:01.244	0.500682
11:12:01.344	0.501001
11:12:01.444	0.501001
11:12:01.544	0.501001
11:12:01.644	0.500682
11:12:01.744	0.500682
11:12:01.844	0.501321
11:12:01.944	0.501001
11:12:02.044	0.501001
11:12:02.144	0.501640
11:12:02.244	0.501001
11:12:02.344	0.501001
11:12:02.444	0.501001
11:12:02.544	0.502278
11:12:02.644	0.501640
11:12:02.744	0.502278
11:12:02.844	0.501959
11:12:02.944	0.502278
11:12:03.044	0.500363
11:12:03.144	0.498767
11:12:03.244	0.497810
11:12:03.344	0.497171
11:12:03.444	0.497491
11:12:03.544	0.497810
11:12:03.644	0.497810
11:12:03.744	0.498129
11:12:03.844	0.498129
11:12:03.944	0.498448
11:12:04.044	0.498448
11:12:04.144	0.499086
11:12:04.244	0.499406
11:12:04.344	0.499725
11:12:04.444	0.501001
11:12:04.544	0.501321
11:12:04.644	0.501321
11:12:04.744	0.501001
11:12:04.844	0.501001
11:12:04.944	0.499725
11:12:05.044	0.501321
11:12:05.144	0.501321
11:12:05.244	0.501640
11:12:05.344	0.501321
11:12:05.444	0.501959
11:12:05.544	0.501959
11:12:05.644	0.501640
11:12:05.744	0.501640
11:12:05.844	0.501640
11:12:05.944	0.501321
11:12:06.044	0.501321
11:12:06.144	0.501959
11:12:06.244	0.502278
11:12:06.344	0.502597
11:12:06.444	0.501321
11:12:06.544	0.501321
11:12:06.644	0.501321
11:12:06.744	0.501640
11:12:06.844	0.501640
11:12:06.944	0.501959
11:12:07.044	0.502278
11:12:07.144	0.502278
11:12:07.244	0.502916
11:12:07.344	0.502278
11:12:07.444	0.501001
11:12:07.544	0.501321
11:12:07.644	0.501321
11:12:07.744	0.501321
11:12:07.844	0.501959
11:12:07.944	0.501001
11:12:08.044	0.501321
11:12:08.144	0.501001
11:12:08.244	0.501321
11:12:08.344	0.501001
11:12:08.444	0.501321
11:12:08.544	0.501959
11:12:08.643	0.501321
11:12:08.743	0.502278
11:12:08.843	0.501321
11:12:08.943	0.501640
11:12:09.043	0.502278
11:12:09.143	0.502278
11:12:09.243	0.502278
11:12:09.343	0.502278
11:12:09.443	0.502916
11:12:09.543	0.501959
11:12:09.643	0.502597
11:12:09.743	0.501959
11:12:09.843	0.501321
11:12:09.943	0.500682
11:12:10.043	0.500044
11:12:10.143	0.501321
11:12:10.243	0.501959
11:12:10.343	0.501001
11:12:10.443	0.501959
11:12:10.543	0.503236
11:12:10.643	0.503874
11:12:10.743	0.503555
11:12:10.843	0.504832
11:12:10.943	0.504512
11:12:11.043	0.504832
11:12:11.143	0.504512
11:12:11.243	0.503555
11:12:11.343	0.503555
11:12:11.443	0.502916
11:12:11.543	0.503555
11:12:11.643	0.503555
11:12:11.743	0.503555
11:12:11.843	0.503874
11:12:11.943	0.502916
