Chart Recorder Data File Tue, Oct 27, 2015 11:40 AM
Time (s)	CH1 (V)  	CH2 (V)  
11:37:33.644	-1.007739	0.378297
11:37:33.744	-1.008058	0.378613
11:37:33.844	-1.008058	0.379245
11:37:33.944	-1.008058	0.379245
11:37:34.044	-1.008058	0.378297
11:37:34.144	-1.008058	0.378929
11:37:34.244	-1.007100	0.378929
11:37:34.344	-1.008696	0.378929
11:37:34.444	-1.008058	0.378613
11:37:34.544	-1.007420	0.378929
11:37:34.644	-1.007420	0.378929
11:37:34.744	-1.006143	0.379245
11:37:34.844	-1.008058	0.378929
11:37:34.944	-1.007739	0.378929
11:37:35.044	-1.008377	0.377665
11:37:35.144	-1.008058	0.377981
11:37:35.244	-1.008377	0.377665
11:37:35.344	-1.008058	0.378297
11:37:35.444	-1.007420	0.378613
11:37:35.544	-1.007739	0.377981
11:37:35.644	-1.008696	0.378297
11:37:35.744	-1.007100	0.378297
11:37:35.844	-1.008696	0.378613
11:37:35.944	-1.008696	0.378613
11:37:36.044	-1.008377	0.377981
11:37:36.144	-1.008058	0.378929
11:37:36.244	-1.008696	0.378613
11:37:36.344	-1.008377	0.378297
11:37:36.444	-1.008058	0.378929
11:37:36.544	-1.008377	0.378929
11:37:36.644	-1.008377	0.378297
11:37:36.744	-1.008696	0.378613
11:37:36.844	-1.008696	0.378297
11:37:36.944	-1.008377	0.378929
11:37:37.044	-1.009015	0.378929
11:37:37.144	-1.008377	0.377981
11:37:37.244	-1.008377	0.378613
11:37:37.344	-1.008058	0.378297
11:37:37.444	-1.008058	0.377981
11:37:37.544	-1.008377	0.378613
11:37:37.644	-1.008377	0.378297
11:37:37.744	-1.008058	0.378297
11:37:37.844	-1.008058	0.378297
11:37:37.944	-1.007739	0.378297
11:37:38.044	-1.008058	0.378929
11:37:38.144	-1.008696	0.377981
11:37:38.244	-1.008058	0.378613
11:37:38.344	-1.008058	0.377981
11:37:38.444	-1.008377	0.379245
11:37:38.544	-1.008058	0.378613
11:37:38.644	-1.008058	0.378297
11:37:38.744	-1.008377	0.378613
11:37:38.844	-1.007100	0.378613
11:37:38.944	-1.007420	0.379245
11:37:39.044	-1.008058	0.378613
11:37:39.144	-1.008058	0.379245
11:37:39.244	-1.008058	0.378297
11:37:39.343	-1.008696	0.378613
11:37:39.443	-1.007739	0.378613
11:37:39.543	-1.007739	0.378613
11:37:39.643	-1.007100	0.378613
11:37:39.743	-1.008058	0.378613
11:37:39.843	-1.008058	0.377981
11:37:39.943	-1.008058	0.378297
11:37:40.043	-1.007100	0.378613
11:37:40.143	-1.007420	0.378929
11:37:40.243	-1.008058	0.378297
11:37:40.343	-1.008696	0.377981
11:37:40.443	-1.007739	0.378297
11:37:40.543	-1.008377	0.377665
11:37:40.643	-1.007739	0.377665
11:37:40.743	-1.008058	0.377665
11:37:40.843	-1.007420	0.378297
11:37:40.943	-1.008377	0.378297
11:37:41.043	-1.009015	0.378297
11:37:41.143	-1.008058	0.379245
11:37:41.243	-1.008377	0.379245
11:37:41.343	-1.008058	0.378613
11:37:41.443	-1.008058	0.378929
11:37:41.543	-1.008377	0.378929
11:37:41.643	-1.008058	0.378297
11:37:41.743	-1.008696	0.377981
11:37:41.843	-1.008696	0.378613
11:37:41.943	-1.008696	0.378613
11:37:42.043	-1.007739	0.378297
11:37:42.143	-1.008058	0.377033
11:37:42.243	-1.007739	0.378297
11:37:42.343	-1.008058	0.377665
11:37:42.443	-1.007739	0.377665
11:37:42.543	-1.008377	0.377349
11:37:42.643	-1.008058	0.377981
11:37:42.743	-1.007739	0.377981
11:37:42.843	-1.008377	0.377349
11:37:42.943	-1.008058	0.377665
11:37:43.043	-1.007739	0.377981
11:37:43.143	-1.008058	0.377349
11:37:43.243	-1.007420	0.377033
11:37:43.343	-1.007100	0.377349
11:37:43.443	-1.007739	0.377665
11:37:43.543	-1.007739	0.377665
11:37:43.643	-1.008377	0.378297
11:37:43.743	-1.008377	0.377981
11:37:43.843	-1.007739	0.378613
11:37:43.943	-1.008377	0.378297
11:37:44.043	-1.008058	0.378929
11:37:44.143	-1.008058	0.378297
11:37:44.243	-1.008058	0.378297
11:37:44.343	-1.008058	0.378297
11:37:44.443	-1.007739	0.378929
11:37:44.543	-1.008058	0.378297
11:37:44.643	-1.008058	0.378297
11:37:44.743	-1.007739	0.377981
11:37:44.843	-1.006462	0.378929
11:37:44.943	-1.007739	0.377665
11:37:45.043	-1.007100	0.378613
11:37:45.143	-1.008377	0.377981
11:37:45.243	-1.008058	0.377665
11:37:45.343	-1.007739	0.377981
11:37:45.443	-1.007739	0.378297
11:37:45.543	-1.008058	0.377665
11:37:45.643	-1.007739	0.377981
11:37:45.743	-1.007100	0.378297
11:37:45.843	-1.008058	0.378297
11:37:45.943	-1.007739	0.377981
11:37:46.043	-1.008058	0.377665
11:37:46.143	-1.008058	0.377349
11:37:46.243	-1.009015	0.378297
11:37:46.343	-1.008377	0.377981
11:37:46.443	-1.008058	0.377981
11:37:46.543	-1.007739	0.378297
11:37:46.643	-1.009015	0.377981
11:37:46.743	-1.007739	0.378297
11:37:46.843	-1.008058	0.377981
11:37:46.943	-1.008058	0.377981
11:37:47.043	-1.008058	0.378297
11:37:47.143	-1.008058	0.378297
11:37:47.243	-1.007739	0.378297
11:37:47.343	-1.008058	0.378613
11:37:47.444	-1.007420	0.379877
11:37:47.544	-1.008058	0.377981
11:37:47.644	-1.007100	0.379561
11:37:47.744	-1.008058	0.379245
11:37:47.844	-1.008058	0.378929
11:37:47.944	-1.008377	0.378613
11:37:48.044	-1.008377	0.378929
11:37:48.144	-1.008696	0.378929
11:37:48.244	-1.008058	0.378297
11:37:48.344	-1.008696	0.378297
11:37:48.444	-1.009015	0.377981
11:37:48.544	-1.008058	0.378929
11:37:48.644	-1.007739	0.378929
11:37:48.744	-1.007739	0.378613
11:37:48.844	-1.008058	0.377981
11:37:48.944	-1.008058	0.378929
11:37:49.044	-1.008058	0.378297
11:37:49.144	-1.008377	0.378929
11:37:49.244	-1.008377	0.378297
11:37:49.344	-1.008058	0.379245
11:37:49.444	-1.007739	0.378613
11:37:49.544	-1.008377	0.378297
11:37:49.644	-1.008696	0.378613
11:37:49.744	-1.007739	0.379245
11:37:49.844	-1.008058	0.378613
11:37:49.944	-1.008058	0.379245
11:37:50.044	-1.008696	0.378929
11:37:50.144	-1.008058	0.378929
11:37:50.244	-1.008696	0.379561
11:37:50.344	-1.007739	0.378613
11:37:50.444	-1.008058	0.378613
11:37:50.544	-1.008377	0.378929
11:37:50.644	-1.008377	0.379561
11:37:50.744	-1.008377	0.379245
11:37:50.844	-1.007739	0.378613
11:37:50.944	-1.007739	0.378929
11:37:51.044	-1.007739	0.378297
11:37:51.144	-1.008377	0.378613
11:37:51.244	-1.008696	0.378613
11:37:51.344	-1.008058	0.379245
11:37:51.444	-1.008058	0.379245
11:37:51.544	-1.008058	0.378929
11:37:51.644	-1.008058	0.377981
11:37:51.744	-1.008377	0.378297
11:37:51.844	-1.008058	0.378929
11:37:51.944	-1.008058	0.378613
11:37:52.044	-1.009015	0.378613
