Chart Recorder Data File Tue, Oct 27, 2015 11:30 AM
Time (s)	CH1 (V)  	CH2 (V)  
10:51:45.844	-0.073514	0.404835
10:51:45.944	-0.073833	0.405783
10:51:46.044	-0.073514	0.408943
10:51:46.144	-0.073833	0.407047
10:51:46.244	-0.073194	0.407995
10:51:46.344	-0.074152	0.406099
10:51:46.444	-0.075429	0.405151
10:51:46.544	-0.074790	0.405151
10:51:46.644	-0.074790	0.405151
10:51:46.744	-0.074152	0.405783
10:51:46.844	-0.074790	0.405467
10:51:46.944	-0.075109	0.403888
10:51:47.044	-0.075748	0.402940
10:51:47.144	-0.075429	0.402308
10:51:47.244	-0.075429	0.401992
10:51:47.344	-0.075109	0.401992
10:51:47.444	-0.077024	0.400412
10:51:47.544	-0.076067	0.398833
10:51:47.644	-0.076386	0.398201
10:51:47.744	-0.076067	0.399149
10:51:47.844	-0.076067	0.397569
10:51:47.944	-0.076067	0.396621
10:51:48.044	-0.077344	0.400096
10:51:48.144	-0.076705	0.400412
10:51:48.244	-0.077024	0.402308
10:51:48.344	-0.077344	0.404835
10:51:48.444	-0.077982	0.404204
10:51:48.544	-0.078620	0.403888
10:51:48.644	-0.077663	0.403572
10:51:48.744	-0.077982	0.400728
10:51:48.844	-0.078620	0.397569
10:51:48.944	-0.078301	0.397569
10:51:49.044	-0.078301	0.395673
10:51:49.144	-0.078301	0.395357
10:51:49.244	-0.078301	0.395041
10:51:49.344	-0.078620	0.395041
10:51:49.444	-0.078301	0.395041
10:51:49.544	-0.078301	0.397253
10:51:49.644	-0.078940	0.396937
10:51:49.744	-0.078940	0.396937
10:51:49.844	-0.079897	0.397569
10:51:49.944	-0.078940	0.394094
10:51:50.044	-0.078940	0.392830
10:51:50.144	-0.078940	0.395673
10:51:50.244	-0.079259	0.392514
10:51:50.344	-0.080535	0.390934
10:51:50.444	-0.079897	0.388723
10:51:50.544	-0.081174	0.387143
10:51:50.644	-0.080535	0.386195
10:51:50.744	-0.081493	0.389039
10:51:50.844	-0.081174	0.390618
10:51:50.944	-0.080855	0.388091
10:51:51.044	-0.080855	0.385879
10:51:51.144	-0.081493	0.387459
10:51:51.244	-0.081493	0.385248
10:51:51.344	-0.080535	0.383668
10:51:51.444	-0.081493	0.381772
10:51:51.544	-0.081493	0.380509
10:51:51.644	-0.081174	0.379561
10:51:51.744	-0.081493	0.377981
10:51:51.844	-0.081493	0.377665
10:51:51.944	-0.081493	0.379561
10:51:52.044	-0.081812	0.381772
10:51:52.144	-0.082450	0.378929
10:51:52.244	-0.082770	0.380824
10:51:52.344	-0.082450	0.377981
10:51:52.444	-0.082770	0.378929
10:51:52.544	-0.082450	0.375770
10:51:52.644	-0.083089	0.375454
10:51:52.744	-0.083089	0.374506
10:51:52.844	-0.084046	0.372294
10:51:52.944	-0.082770	0.371662
10:51:53.044	-0.083089	0.374506
10:51:53.144	-0.083408	0.371031
10:51:53.244	-0.084366	0.367555
10:51:53.344	-0.084046	0.366923
10:51:53.444	-0.084685	0.366292
10:51:53.544	-0.084366	0.368503
10:51:53.644	-0.084366	0.365660
10:51:53.744	-0.083727	0.364712
10:51:53.844	-0.083727	0.367555
10:51:53.944	-0.083727	0.367871
10:51:54.044	-0.085004	0.370083
10:51:54.144	-0.084366	0.371031
10:51:54.244	-0.084685	0.368187
10:51:54.344	-0.085642	0.366607
10:51:54.443	-0.085004	0.365028
10:51:54.543	-0.085642	0.361869
10:51:54.643	-0.085004	0.361869
10:51:54.743	-0.086281	0.361237
10:51:54.843	-0.086281	0.359973
10:51:54.943	-0.086281	0.360289
10:51:55.043	-0.086281	0.363764
10:51:55.143	-0.086281	0.365344
10:51:55.243	-0.087238	0.369135
10:51:55.343	-0.086600	0.367871
10:51:55.443	-0.086281	0.364080
10:51:55.543	-0.086600	0.361869
10:51:55.643	-0.086919	0.364080
10:51:55.743	-0.087557	0.363764
10:51:55.843	-0.087557	0.361869
10:51:55.943	-0.087557	0.363132
10:51:56.043	-0.087876	0.363764
10:51:56.143	-0.087876	0.365660
10:51:56.243	-0.088196	0.368187
10:51:56.343	-0.088515	0.367239
10:51:56.443	-0.088196	0.367239
10:51:56.543	-0.089153	0.366607
10:51:56.643	-0.089472	0.366923
10:51:56.743	-0.089472	0.370083
10:51:56.843	-0.089153	0.369767
10:51:56.943	-0.089153	0.368819
10:51:57.043	-0.090111	0.367871
10:51:57.143	-0.090111	0.368187
10:51:57.243	-0.090430	0.368503
10:51:57.343	-0.090430	0.367871
10:51:57.443	-0.090111	0.364712
10:51:57.543	-0.090111	0.365976
10:51:57.643	-0.090430	0.365028
10:51:57.743	-0.090749	0.363448
10:51:57.843	-0.091068	0.363132
10:51:57.943	-0.091068	0.362816
10:51:58.043	-0.090749	0.364396
10:51:58.143	-0.090430	0.364396
10:51:58.243	-0.091068	0.367871
10:51:58.343	-0.092345	0.371662
10:51:58.443	-0.091387	0.370083
10:51:58.543	-0.091707	0.368503
10:51:58.643	-0.092026	0.368187
10:51:58.743	-0.092345	0.366292
10:51:58.843	-0.092026	0.364396
10:51:58.943	-0.092664	0.366923
10:51:59.043	-0.092345	0.365660
10:51:59.143	-0.092664	0.365344
10:51:59.243	-0.092664	0.362500
10:51:59.343	-0.092345	0.359973
10:51:59.443	-0.092664	0.359657
10:51:59.543	-0.093622	0.360289
10:51:59.643	-0.092664	0.361869
10:51:59.743	-0.092345	0.361237
10:51:59.843	-0.093622	0.364396
10:51:59.943	-0.093302	0.363764
10:52:00.043	-0.094260	0.359657
10:52:00.143	-0.093941	0.363132
10:52:00.243	-0.094260	0.360921
10:52:00.343	-0.094260	0.358709
10:52:00.443	-0.095217	0.355866
10:52:00.543	-0.094260	0.356814
10:52:00.643	-0.094579	0.356498
10:52:00.743	-0.094579	0.356498
10:52:00.843	-0.095537	0.354286
10:52:00.943	-0.095217	0.354918
10:52:01.043	-0.094898	0.357130
10:52:01.143	-0.095537	0.355234
10:52:01.243	-0.095217	0.355550
10:52:01.343	-0.095856	0.356814
10:52:01.443	-0.095217	0.357445
10:52:01.543	-0.096494	0.357761
10:52:01.643	-0.095217	0.357445
10:52:01.743	-0.095537	0.360605
10:52:01.843	-0.096175	0.358709
10:52:01.943	-0.095537	0.358077
10:52:02.043	-0.095856	0.364080
10:52:02.143	-0.096494	0.364396
10:52:02.243	-0.097133	0.364080
10:52:02.343	-0.097133	0.362500
10:52:02.443	-0.097133	0.362184
10:52:02.544	-0.098090	0.365028
10:52:02.644	-0.096813	0.363764
10:52:02.744	-0.096813	0.357761
